run,group,mult,beta,lr,seed,in_eval_ll,heldout_eval_ll,latent.total_openness,latent.frac_open_s0p03,latent.frac_open_s0p1,latent.frac_open_s0p5,latent.frac_open_s0p9,latent.frac_open_s0p97,latent.mean_sigma,latent.min_sigma,latent.n_eff_open,latent.n_eff_open_frac,latent.sigma_p10,latent.sigma_median,latent.sigma_p90,latent.n,update_net_obs.total_openness,update_net_obs.frac_open_s0p03,update_net_obs.frac_open_s0p1,update_net_obs.frac_open_s0p5,update_net_obs.frac_open_s0p9,update_net_obs.frac_open_s0p97,update_net_obs.mean_sigma,update_net_obs.min_sigma,update_net_obs.n_eff_open,update_net_obs.n_eff_open_frac,update_net_obs.sigma_p10,update_net_obs.sigma_median,update_net_obs.sigma_p90,update_net_obs.n,update_net_latent.total_openness,update_net_latent.frac_open_s0p03,update_net_latent.frac_open_s0p1,update_net_latent.frac_open_s0p5,update_net_latent.frac_open_s0p9,update_net_latent.frac_open_s0p97,update_net_latent.mean_sigma,update_net_latent.min_sigma,update_net_latent.n_eff_open,update_net_latent.n_eff_open_frac,update_net_latent.sigma_p10,update_net_latent.sigma_median,update_net_latent.sigma_p90,update_net_latent.n,update_net_subj.total_openness,update_net_subj.frac_open_s0p03,update_net_subj.frac_open_s0p1,update_net_subj.frac_open_s0p5,update_net_subj.frac_open_s0p9,update_net_subj.frac_open_s0p97,update_net_subj.mean_sigma,update_net_subj.min_sigma,update_net_subj.n_eff_open,update_net_subj.n_eff_open_frac,update_net_subj.sigma_p10,update_net_subj.sigma_median,update_net_subj.sigma_p90,update_net_subj.n,choice_net_latent.total_openness,choice_net_latent.frac_open_s0p03,choice_net_latent.frac_open_s0p1,choice_net_latent.frac_open_s0p5,choice_net_latent.frac_open_s0p9,choice_net_latent.frac_open_s0p97,choice_net_latent.mean_sigma,choice_net_latent.min_sigma,choice_net_latent.n_eff_open,choice_net_latent.n_eff_open_frac,choice_net_latent.sigma_p10,choice_net_latent.sigma_median,choice_net_latent.sigma_p90,choice_net_latent.n,choice_net_subj.total_openness,choice_net_subj.frac_open_s0p03,choice_net_subj.frac_open_s0p1,choice_net_subj.frac_open_s0p5,choice_net_subj.frac_open_s0p9,choice_net_subj.frac_open_s0p97,choice_net_subj.mean_sigma,choice_net_subj.min_sigma,choice_net_subj.n_eff_open,choice_net_subj.n_eff_open_frac,choice_net_subj.sigma_p10,choice_net_subj.sigma_median,choice_net_subj.sigma_p90,choice_net_subj.n
c0d18a94,updnet-ratio-100mice@20260703-200122,5,0.003,0.01,1,0.7032527327537537,0.7083761096000671,0.9287097177720072,0,0.2,0.2,0.2,0.2,0.8142582087016106,0.07135505361318588,1.000139498127893,0.2000278996255786,0.44279235584497456,0.9999871118164062,1.0000003798103332,5,1.4915685087776185,0,0,0.2,0.2,0.2,0.8508431596851349,0.19577054811477665,1.9880415872638049,0.1988041587263805,0.30106388164520265,0.9999918503856658,0.9999999446964264,10,0.00043433677673399007,0,0,0,0,0,1.000005906352997,0.999803827533722,3.31505413968338,0.1326021655873352,0.9999358875846862,0.9999999864196776,1.0000937802886964,25,0.0011714213943487817,0,0,0,0,0,0.99996057284832,0.9994161589241028,2.5673413917936143,0.12836706958968072,0.999864165315628,0.9999984963035584,1.0000032885169985,20,0.9221300307321548,0,0.2,0.2,0.2,0.2,0.8157177640295028,0.07815483344554901,1.000618030360927,0.20012360607218532,0.4467789543962479,1.000003622303009,1.0004179341888428,5,0.00020029876708993477,0,0,0,0,0,0.9999533010816576,0.9998275501823424,1.314771383167698,0.32869284579192454,0.99987093044281,0.999986634979248,1.0000090046024324,4
07fc89ee,updnet-ratio-100mice@20260703-200122,10,0.0003,0.01,0,0.7243005037307739,0.7150723934173584,1.9742744838139417,0.4,0.4,0.4,0.4,0.4,0.6051511325111985,0.011041570844352243,2.000005663043112,0.40000113260862247,0.012500987218916416,0.9999967677688598,1.000016914138794,5,2.6724626095116135,0,0.1,0.3,0.4,0.4,0.7327547574585676,0.04355031011462212,3.400068359830409,0.34000683598304093,0.12837663536727428,0.9999994499778748,1.0000019891357423,10,0.002770283546448482,0,0,0,0,0,0.9999347169494628,0.9985850317573548,2.904857374918888,0.11619429499675551,0.9998282773590088,0.999999092350006,1.000089870223999,25,2.615502665495873,0,0,0.15,0.25,0.25,0.8692275216972828,0.11452859772205352,3.730891735426556,0.1865445867713278,0.29985472393989565,0.9999911053276062,1.00000076128006,20,1.8253365670412776,0.2,0.2,0.4,0.4,0.4,0.6349326865917444,0.0228794099932909,1.995817682163877,0.39916353643277536,0.0755797201937437,0.9987165196037292,0.999277041683197,5,0.0068751980972291404,0,0,0,0,0,0.9985926015472412,0.9961157901382446,2.3718313874011843,0.5929578468502961,0.9967035515403748,0.9985045058822632,1.00055212808609,4
25cebd13,updnet-ratio-100mice@20260703-200122,10,0.0003,0.01,1,0.7151609659194946,0.716098427772522,1.9676763735032083,0.4,0.4,0.4,0.4,0.4,0.6064755944705009,0.014936817268133165,2.000587037260224,0.4001174074520448,0.016033077815771103,0.999722586402893,1.0000273091888428,5,2.6786315087902546,0,0.2,0.3,0.4,0.4,0.7321377927607298,0.03606493530631066,3.2138833133818605,0.32138833133818606,0.07536336427390575,0.9999913735485076,1.0000043971633912,10,0.006423663482666653,0,0,0,0,0,0.9998223598098754,0.997535155544281,4.001763283988699,0.16007053135954796,0.9991084439849852,0.9999996883964538,1.0002340419387818,25,2.610070939395428,0,0,0.15,0.2,0.2,0.8695474969393014,0.10334622246980668,3.5716912295929757,0.1785845614796488,0.29224878383636477,1.0000001950359343,1.0001865727996826,20,1.8545203683048488,0.2,0.2,0.4,0.4,0.4,0.6290959263390302,0.0236157098954916,2.0293740286582964,0.4058748057316593,0.06978370716631413,0.9886950714683532,0.9972412808036804,5,0.00865837667465219,0,0,0,0,0,0.998808742890358,0.9934372170066832,1.579538695158035,0.3948846737895088,0.9947773738002776,0.9996454579925538,1.0021707398986817,4
0e8f2910,updnet-ratio-100mice@20260703-200122,10,0.0003,0.01,1,0.7152720093727112,0.7178705334663391,1.975562672045827,0.4,0.4,0.4,0.4,0.4,0.6048874655908346,0.009820329414904115,2.000030187730164,0.4000060375460328,0.011747310327589511,0.9999873502349852,0.9999964339828492,5,2.5731179893350604,0,0.1,0.3,0.4,0.4,0.7426883427596092,0.04724751544952393,3.1939541444070363,0.31939541444070363,0.13524520082235336,0.9999980790710448,0.9999996466732024,10,0.004270215568543345,0,0,0,0,0,0.9998398406600952,0.9984522326087952,4.053203743329183,0.16212814973316733,0.9992703182792664,0.9999992711639404,1.0000113113021851,25,2.6317224913692474,0,0,0.15,0.25,0.25,0.8684186844325066,0.10873629284858705,3.9209479629669666,0.19604739814834832,0.3527763886547089,0.9999978704547882,1.0000073177909852,20,1.852918405932188,0.2,0.2,0.4,0.4,0.4,0.6294163188135624,0.02380772439599037,2.0002084241464124,0.4000416848292825,0.06476624069571496,0.9985390765762328,0.9993588192558288,5,0.0046608395195009145,0,0,0,0,0,0.9988347901201248,0.9974623782730102,2.622406951589057,0.6556017378972643,0.9979307277297972,0.9990543289279936,0.9995632214641572,4
e688aa7c,updnet-ratio-100mice-mult10-supp@20260706-093606,10,0.0003,0.01,1,0.7142136096954346,0.7153736352920532,1.9698777038094404,0.4,0.4,0.4,0.4,0.4,0.6060362316837907,0.014712854678034782,2.000078299554582,0.4000156599109164,0.0150069682097435,0.9999613030052183,1.000035248527527,5,2.741620672155023,0.1,0.2,0.3,0.4,0.4,0.7258380089125037,0.026137925142645835,3.282159609561881,0.3282159609561881,0.06084177533000707,0.9999444944953918,0.9999992055988312,10,0.001771003379822278,0,0,0,0,0,1.0000253017044067,0.9992833001708984,3.2573466150384394,0.13029386460153758,0.9997223837471008,1.000000224838257,1.0002418620681763,25,1.9007151314473156,0,0,0.1,0.15,0.15,0.9052240738815068,0.10744408650159835,2.566314061069887,0.12831570305349435,0.67913717461586,0.9999969167804718,1.000229011306763,20,1.8492135153234008,0.2,0.2,0.4,0.4,0.4,0.6301572969353199,0.023435552994012832,2.0078030614291804,0.40156061228583606,0.06777784285902978,0.9960611922836304,0.9986166222190856,5,0.006603639335632461,0,0,0,0,0,0.9985301060771942,0.9963324530220032,2.3729658887114176,0.5932414721778544,0.996825836429596,0.9985319538211822,1.000232897529602,4
bc2bbd3b,updnet-ratio-100mice-mult10-supp@20260706-093606,10,0.0003,0.01,1,0.7156339287757874,0.7143205404281616,1.9735099372875693,0.4,0.4,0.4,0.4,0.4,0.6053029066121579,0.011704478802382946,2.0000103507555176,0.4000020701511035,0.012939930351674556,0.999992476234436,1.000013170967102,5,2.6031540366733075,0,0.1,0.3,0.4,0.4,0.7396893890744447,0.03911169377923012,3.240547511071278,0.3240547511071278,0.13311760445892812,0.999999867210388,1.0000071508979798,10,0.005418683147431103,0,0,0,0,0,0.999785125980377,0.9983137114143372,4.742641032484033,0.18970564129936132,0.9994461996650696,0.999998317489624,1.000004242191315,25,2.6378203371024136,0,0,0.15,0.25,0.25,0.868110332096219,0.11168547851800918,3.877400122114824,0.1938700061057412,0.3320282263851166,0.9999985857105256,1.000005255470276,20,1.8450974346220497,0.2,0.2,0.4,0.4,0.4,0.6309805130755901,0.023861674050092697,2.0026848807796327,0.40053697615592654,0.06858791617512704,0.9970977170562744,0.9992349131202696,5,0.00590681501388568,0,0,0,0,0,0.9985232962465286,0.9966885311698912,2.545606403325166,0.6364016008312915,0.9972544415092468,0.998939351568222,0.9994593067264556,4
fbb24a93,updnet-ratio-100mice@20260703-200122,10,0.001,0.01,0,0.7215108871459961,0.7178778052330017,1.9376181976360085,0.2,0.4,0.4,0.4,0.4,0.6124800028449298,0.0276588047093153,1.9999858265182295,0.39999716530364593,0.03048689534723759,0.9999939663505554,1.0000102145767211,5,2.1648181461811062,0,0,0.3,0.3,0.3,0.7835219873285293,0.14439243210315705,2.9287384378054164,0.29287384378054165,0.2119470311498642,0.9999912543392182,1.0000116570091249,10,0.0010013693428045922,0,0,0,0,0,0.9999853046035766,0.999533103237152,2.649000385771106,0.10596001543084424,0.999930654296875,0.999999867210388,1.0000645740127565,25,0.8024994151830677,0,0,0.05,0.05,0.05,0.9598992040550708,0.21401447189807893,1.042296867267832,0.0521148433633916,0.9948034269905088,0.9999998672103882,1.0000529391860962,20,1.6548301809549333,0,0.2,0.4,0.4,0.4,0.6690339638090134,0.04243508113384247,1.9557543415168628,0.39115086830337253,0.1473888529634476,0.9991500241851806,0.9994159562683104,5,0.001679520816803115,0,0,0,0,0,0.999612809548378,0.9990848167037965,2.1398317670326237,0.5349579417581559,0.9991526050662994,0.9996178312397004,1.0000689966773988,4
dc06c0a5,updnet-ratio-100mice-mult10-supp@20260706-093606,10,0.001,0.01,0,0.7210493683815002,0.7175657749176025,1.9363831619983911,0.2,0.4,0.4,0.4,0.4,0.6127244020050765,0.028430181944966316,2.00000355827102,0.400000711654204,0.031138194555640222,0.9999918801879882,1.0000009281730653,5,2.1551547242832183,0,0,0.3,0.3,0.3,0.7844865514135361,0.14810271693229676,2.9138442854873174,0.29138442854873176,0.2098651392555237,0.9999968869781494,1.0000030620193483,10,0.0014761014747627366,0,0,0,0,0,0.9999480326271056,0.9994363052940368,3.802380625860635,0.1520952250344254,0.9997925860977172,0.999999628791809,1.0000172717666629,25,0.8026796000242237,0,0,0.05,0.05,0.05,0.9598755171692372,0.21819043291568757,1.0538532994720218,0.05269266497360109,0.9931986315345764,0.9999996287918091,1.0000312073326112,20,1.661809255284071,0,0.2,0.4,0.4,0.4,0.6676381489431857,0.040460025349855426,1.9581988556876595,0.391639771137532,0.14440167305827142,0.9983033402061462,0.9996099932289124,5,0.0003155009651184537,0,0,0,0,0,0.9999486221170426,0.9996844990348815,1,0.25,0.9997821493244172,1.0000161988830567,1.0000610334968567,4
04073e9f,updnet-ratio-100mice@20260703-200122,10,0.001,0.01,1,0.7131882905960083,0.714602530002594,1.939315839043856,0.2,0.4,0.4,0.4,0.4,0.612150753120184,0.029046547988653183,2.000422290800904,0.4000844581601808,0.03016566840767861,0.9998800618743896,1.0000070436096191,5,2.2138051433992385,0,0,0.3,0.3,0.3,0.778688648173809,0.1385809047317505,2.9026146273791884,0.29026146273791886,0.1913537828421593,0.9999942643737793,1.000183020362854,10,0.003783960876465709,0,0,0,0,0,0.9998537762260435,0.99910907579422,6.150652953698297,0.24602611814793188,0.9994426710700988,0.9999954564666748,1.0000042660331727,25,0.8566115760660177,0,0,0.05,0.05,0.1,0.957202739099264,0.20054981244564055,1.1443738052870465,0.05721869026435232,0.9902512235736848,0.999998466501236,1.0000513060188294,20,1.721408845077753,0,0.2,0.4,0.4,0.4,0.6558240806853772,0.039983881095647815,1.97372281176685,0.39474456235337,0.11943323818802834,1.0000529153442383,1.0002463681793214,5,0.004117543182373229,0,0,0,0,0,0.9989706142044068,0.9986458284950256,3.5241760955665633,0.8810440238916408,0.998650763759613,0.9988283975219726,0.9994042379951475,4
ececb4c7,updnet-ratio-100mice@20260703-200122,10,0.001,0.01,1,0.7126758098602295,0.71751469373703,1.946318470246196,0.4,0.4,0.4,0.4,0.4,0.6107363389974833,0.024268412420749664,2.0000387377305624,0.40000774754611246,0.026336581090688704,0.9999750716781616,0.9999997837638857,5,2.1677473717451092,0,0,0.3,0.3,0.3,0.7832497893071174,0.14785640073776246,2.906302394933576,0.29063023949335764,0.22149021310567857,0.9999998970127106,1.000028310546875,10,0.000989870929718473,0,0,0,0,0,0.9999845059013366,0.9996352655982972,3.891952492541172,0.1556780997016469,0.9998422606086732,1.000000701675415,1.0000693662261964,25,0.8610750251865392,0,0,0.05,0.05,0.1,0.9569766877388954,0.20308961106300355,1.1620519315471671,0.058102596577358355,0.9890541238880156,0.999996320734024,1.000019161233902,20,1.703374457460642,0,0.2,0.4,0.4,0.4,0.6593251085078716,0.042169911245107654,1.971447893726609,0.3942895787453218,0.1274928888475895,0.999216244945526,0.999892435798645,5,0.0007558736610413508,0,0,0,0,0,0.999861867556572,0.9995771510696412,1.9721498082382949,0.49303745205957367,0.999604098329544,0.9998783631420136,1.0001064403152466,4
e9514296,updnet-ratio-100mice-mult10-supp@20260706-093606,10,0.001,0.01,1,0.7126975059509277,0.7189240455627441,1.9413053029298784,0.2,0.4,0.4,0.4,0.4,0.6117389394140244,0.02713208777666092,2.000071396347151,0.4000142792694302,0.028920215198993685,0.999977873096466,0.9999920709228516,5,2.16999702589035,0,0,0.3,0.3,0.3,0.7830011410808563,0.14072600139141084,2.899700228399909,0.2899700228399909,0.220403380522728,0.9999965889549256,1.0000019772148132,10,0.0015576866531379352,0,0,0,0,0,0.9999397428131104,0.9992848498916626,3.7829914603327,0.151319658413308,0.9998359544372558,0.9999989731407164,1.0000058157539369,25,0.848639804158211,0,0,0.05,0.05,0.1,0.9576637482440472,0.2052613211965561,1.1359760848579823,0.05679880424289911,0.9923238320446014,1.0000003738498688,1.0001212699508668,20,1.7081443428313734,0,0.2,0.4,0.4,0.4,0.6583974501287938,0.04364672807812691,1.9734185628713632,0.39468371257427265,0.12581036446452143,0.999291883239746,1.0000234468078613,5,0.0008634140205384666,0,0,0,0,0,0.9998146904802324,0.9993653161621092,1.7364228943048745,0.4341057235762186,0.9995175047016144,0.999885634908676,1.000055120716095,4
f779f199,updnet-ratio-100mice-mult10-supp@20260706-093606,10,0.001,0.01,1,0.7098159790039062,0.7102940678596497,0.9717195039445162,0.2,0.2,0.2,0.2,0.2,0.805699075216651,0.028280496055483818,1,0.2,0.4169752540236713,1.0000265700912476,1.000095186958313,5,1.725958602570295,0,0.1,0.2,0.2,0.2,0.8274154426699877,0.05864233283162117,1.9842547236648016,0.19842547236648017,0.1999914588576555,0.9999991221523284,1.0000150067901612,10,0.0019111663436893744,0,0,0,0,0,0.9999355204200744,0.999002383480072,3.0300098941159965,0.12120039576463988,0.9998097522354126,1.000000463256836,1.0000267608261109,25,1.3728194200849535,0,0,0.1,0.1,0.1,0.9314304074442388,0.20866349471569065,1.9641531266938073,0.09820765633469036,0.9397614432668686,0.9999995989894866,1.0003296001052857,20,0.964726934514046,0,0.2,0.2,0.2,0.2,0.8070900393819809,0.03747806085109711,1.0045834719626934,0.20091669439253868,0.4217886699533463,0.9996008141136168,1.0000821216201785,5,0.0014666726303101951,0,0,0,0,0,0.9998051686382294,0.999277578125,2.6481908343751375,0.6620477085937844,0.9993580622768402,0.9996278746223448,1.0003941102123262,4
86a5a56f,updnet-ratio-100mice@20260703-200122,10,0.003,0.01,0,0.7158094644546509,0.7120681405067444,0.950558309595585,0,0.2,0.2,0.2,0.2,0.8099041966891288,0.049443194100856784,1.0000031638223668,0.20000063276447336,0.42966531498193744,1.000000165233612,1.000045834312439,5,1.481192908706665,0,0,0.2,0.2,0.2,0.8518857224082946,0.20302246643066407,1.9885335085340023,0.19885335085340025,0.30452959371566773,0.9999994201755524,1.0000136835670472,10,0.0005700429725652434,0,0,0,0,0,0.9999835069274902,0.9997578127479552,3.458909200123729,0.13835636800494916,0.9999363286590576,1.0000000460243226,1.0000026209449768,25,0.5888011730861669,0,0,0.05,0.05,0.05,0.9705621151423454,0.41297353936195375,1.0060527748347703,0.05030263874173853,0.9994257969951628,0.9999990327453612,1.000003270635605,20,0.9326653576707842,0,0.2,0.2,0.2,0.2,0.8134845210409164,0.06799820197582244,1.0014242747685485,0.20028485495370968,0.4406850470399857,0.999790297279358,0.9999851091003418,5,0.00034956237792982403,0,0,0,0,0,0.999986247549057,0.9997405870056152,1.685670851914846,0.4214177129787115,0.9997977538204192,0.9999549253082276,1.0001997990703584,4
38897c8f,updnet-ratio-100mice-mult10-supp@20260706-093606,10,0.003,0.01,0,0.710862398147583,0.7087107300758362,0.9231634994459154,0,0.2,0.2,0.2,0.2,0.8153919948434829,0.07697492969989776,1.0002999467593994,0.20005998935187988,0.44612971080303193,0.9999996883964538,1.0000681026077272,5,1.5461492445993423,0,0,0.2,0.2,0.2,0.8453857986426353,0.15905860198497773,1.984873107861984,0.1984873107861984,0.2812841443514824,0.999997095594406,1.000001285800934,10,0.0014702926635749014,0,0,0,0,0,0.9999977095222472,0.9993787868118286,3.288852562638038,0.13155410250552152,0.9998890740966796,0.9999999268150328,1.0002561910247805,25,0.001962247524261884,0,0,0,0,0,0.9999644143676758,0.9986222846603392,1.7632218868308336,0.08816109434154168,0.99990612698555,1.0000000460243226,1.000272975692749,20,0.9292974520134928,0,0.2,0.2,0.2,0.2,0.8142973093485832,0.07104731483221054,1.0007422698781527,0.20014845397563055,0.4424904821610451,1.0000637633895877,1.0003703219985962,5,0.0007944514465333397,0,0,0,0,0,0.9998456997966766,0.9993156058883668,1.3292169598777024,0.3323042399694256,0.9995002849197387,0.99994497133255,1.0001116974449158,4
01526ab5,updnet-ratio-100mice-mult10-supp@20260706-093606,10,0.003,0.01,0,0.7169530987739563,0.7143043875694275,0.9454243553292752,0,0.2,0.2,0.2,0.2,0.8109209289944171,0.05459087101578713,1.0000322112400584,0.20000644224801167,0.4327505117452145,0.9999948008155822,1.0000173671340944,5,1.4931232253932951,0,0,0.2,0.2,0.2,0.8507148100233077,0.19657077027320863,1.9884807428326616,0.19884807428326615,0.2989392353391647,0.9999991817569732,1.0000908596611024,10,0.00043837102890087465,0,0,0,0,0,0.9999978740310668,0.9996914131736756,1.9392986896677191,0.07757194758670877,0.9999705894088744,0.999999628791809,1.0000175817108157,25,0.5909394625568394,0,0,0.05,0.05,0.05,0.9704582957720757,0.4161506457424164,1.024360143858647,0.05121800719293235,0.9984404726123808,0.9999994797801972,1.0000199301338195,20,0.9309332453727724,0,0.2,0.2,0.2,0.2,0.8138133509254455,0.07123641801834106,1.00467536052615,0.20093507210523,0.44229855371475224,0.9991779787635804,0.9998820169067384,5,0.00013972686767582676,0,0,0,0,0,1.0000976784324649,0.9998602731323242,1,0.25,0.999925647506714,1.0001471502876282,1.0002301318740845,4
88af2b77,updnet-ratio-100mice@20260703-200122,10,0.003,0.01,1,0.7031770944595337,0.7087396383285522,0.9172322784972192,0,0.2,0.2,0.2,0.2,0.8165921388363838,0.08308931572198867,1.000701530790827,0.20014030615816533,0.4497727601027489,0.999880479106903,1.0001045329666138,5,1.5054985082960128,0,0,0.2,0.2,0.2,0.8494566617703437,0.19853332770824433,1.9917887021799003,0.19917887021799,0.28627250177621844,1.0000003738498688,1.0000197155570985,10,0.0009348098182683228,0,0,0,0,0,1.0000685079193117,0.9994920356369018,2.5998836384236044,0.10399534553694416,0.999913619289398,1.000000224838257,1.000201879272461,25,0.00193931331634567,0,0,0,0,0,0.9999532682991028,0.9992453320121764,3.356498441611175,0.16782492208055874,0.999652676115036,1.0000000460243226,1.000220750102997,20,0.921096593987942,0,0.2,0.2,0.2,0.2,0.8157806812024117,0.08043750507593155,1.0033381729704594,0.20066763459409187,0.4478954045271874,0.9996358020401,0.9998765809631348,5,0.0020093133163453514,0,0,0,0,0,0.999685989151001,0.9988075358963012,2.0305343188371605,0.5076335797092901,0.998940412530899,0.9995915753936768,1.0005070967769625,4
72fb26ca,updnet-ratio-100mice@20260703-200122,10,0.003,0.01,1,0.7033346891403198,0.7086808681488037,0.9309950295495988,0,0.2,0.2,0.2,0.2,0.8138029648160934,0.06900802386760711,1.0000065594919916,0.20000131189839832,0.441403592953682,1.000001536140442,1.0000046236610414,5,1.4799972246313096,0,0,0.2,0.2,0.2,0.852005326578617,0.20409840477466584,1.988682111615056,0.1988682111615056,0.3047351954674721,0.999999092350006,1.000013218650818,10,0.00046857700347968656,0,0,0,0,0,1.0000058205223084,0.999780939350128,3.028528363425156,0.12114113453700624,0.9999289615249634,0.9999997480010986,1.0001252753829957,25,0.001376631889343671,0,0,0,0,0,0.9999399108982086,0.9989817602729796,1.642184557033493,0.08210922785167465,0.9999535484409332,1.0000001354312895,1.0000293357467651,20,0.9272558114743236,0,0.2,0.2,0.2,0.2,0.8146130411124229,0.07454375309705734,1.0038903609609826,0.2007780721921965,0.44415935857057576,0.9997359974479676,1.0001452787017822,5,0.0010022792625428156,0,0,0,0,0,0.9999239457941056,0.9992899162864683,1.7038138206692708,0.4259534551673177,0.9994152827358246,0.9999625547027589,1.000401721725464,4
34610de9,updnet-ratio-100mice-mult10-supp@20260706-093606,10,0.003,0.01,1,0.7032962441444397,0.7082356214523315,0.9236445448613168,0,0.2,0.2,0.2,0.2,0.8152749745345116,0.07644549889326095,1.0001949997553867,0.20003899995107735,0.4458488403058053,0.9999739391899108,1.0000045163726807,5,1.4860678547143935,0,0,0.2,0.2,0.2,0.8514227001166343,0.2049495889043808,1.990276495036927,0.1990276495036927,0.298590239713192,1.0000001950359343,1.000033937225342,10,0.0035119116973885145,0,0,0,0,0,0.9998596484756468,0.9989568455314636,5.111144978551289,0.2044457991420516,0.9995814426040648,0.9999989731407164,1.00000041557312,25,0.0017217699432378053,0,0,0,0,0,0.9999703420495988,0.999369130859375,3.3474488927278845,0.16737244463639422,0.9996254367923736,0.9999994797801972,1.0000630362129213,20,0.9313510678029062,0,0.2,0.2,0.2,0.2,0.81377443952322,0.07095471901655197,1.0049678550214431,0.20099357100428863,0.4422441421246529,0.9991820914840698,0.999867497215271,5,0.0002452406692505793,0,0,0,0,0,1.0000878734683991,0.999840424785614,1.8334700283339929,0.4583675070834982,0.9998625977134704,1.000012294778824,1.0003736121749878,4
0df359ec,updnet-ratio-100mice-mult10-supp@20260706-093606,10,0.003,0.01,1,0.7030959129333496,0.7081994414329529,0.9323745553803444,0,0.2,0.2,0.2,0.2,0.8135445384478569,0.06764073056936264,1.0000327898645631,0.20000655797291267,0.440578782389164,0.999998853931427,1.0000537259674074,5,1.4782067620277406,0,0,0.2,0.2,0.2,0.852181915769577,0.20473311973571776,1.9886804867887984,0.1988680486788798,0.3058866782283783,1.000000165233612,1.000007413158417,10,0.0021396852684026912,0,0,0,0,0,0.9999352915382383,0.998953269252777,3.111868454790226,0.12447473819160904,0.9997691853141784,0.9999999864196776,1.0000061614608766,25,0.02684904804229782,0,0,0,0,0,0.9986638380384444,0.9892824752426148,3.3649933426449143,0.1682496671322457,0.995449600944519,0.9999997480010988,1.0000177962875367,20,0.9275289931416514,0,0.2,0.2,0.2,0.2,0.8144942013716697,0.07306424660444259,1.001280134549886,0.2002560269099772,0.4436453281140328,0.9999543292617796,0.9999692900276184,5,0,0,0,0,0,0,1.000281499156952,1.0000871284103394,0,0,1.0001538975334168,1.0003134472465516,1.0003835423088074,4
